mae,rmse,r2,count,mae_macro,rmse_macro,r2_macro,split
0.6534960865974426,0.8758520677911785,0.8462055325508118,1742900,0.6534962505102158,0.8754330987383092,0.8455180644989013,val
0.7101643085479736,0.9582846083209786,0.8259502649307251,2595400,0.7101644903421402,0.9573962696183701,0.8252345293760299,test
