mae,rmse,r2,count,mae_macro,rmse_macro,r2_macro,split
0.38291749358177185,0.5147933321681059,0.9307675957679749,269659,0.383032087398612,0.5147086887446762,0.929983614579491,val
0.37978804111480713,0.5137924226940865,0.942342221736908,131102,0.3798717208530592,0.5133641306297239,0.9417746403942937,test
