mae,rmse,r2,count,mae_macro,rmse_macro,r2_macro,split
0.416831910610199,0.5660841716700437,0.9162845611572266,269659,0.41692753784034564,0.5660819905031391,0.9153360957684724,val
0.4290047287940979,0.5885498051938688,0.9243429899215698,131102,0.42908999906933826,0.5881444197349996,0.923615988181985,test
