mae,rmse,r2,count,mae_macro,rmse_macro,r2_macro,split
0.6531617641448975,0.8740967448089391,0.8468213677406311,1742900,0.6531614899635315,0.8736701372887861,0.846137747168541,val
0.7099640965461731,0.958486486028245,0.8258768916130066,2595400,0.7099638402462005,0.9575339839299513,0.8251424551010131,test
