mae,rmse,r2,count,mae_macro,rmse_macro,r2_macro,split
0.39444583654403687,0.5334607574362922,0.9256555438041687,269659,0.3945671443058097,0.5332369001577717,0.9247579807820527,val
0.4019230604171753,0.546696633815293,0.9347206950187683,131102,0.40199653804302216,0.5460510733614821,0.9340551936108134,test
