mae,rmse,r2,count,mae_macro,rmse_macro,r2_macro,split
0.3850608766078949,0.5186978302425779,0.9297134280204773,269659,0.3851610946914424,0.5185836774153182,0.928931871186132,val
0.3891516625881195,0.5296598083999553,0.9387259483337402,131102,0.3892258010480715,0.529176340564849,0.9380987778953884,test
