mae,rmse,r2,count,mae_macro,rmse_macro,r2_macro,split
0.39128178358078003,0.5241843915842391,0.9282186031341553,269659,0.39138736802598706,0.5240246954613605,0.9274058458597764,val
0.39148104190826416,0.5278516231150928,0.9391435980796814,131102,0.3915841333244158,0.5274620643442597,0.9385245442390442,test
