epoch,train_loss,val_rmse
1,0.06053085282218416,0.6425822527442698
2,0.03462742549065199,0.613644559119948
3,0.03201748300469606,0.6278749148387573
4,0.031020500640561048,0.5823536690291221
5,0.030376706454852544,0.6241337256361214
6,0.02987696963513421,0.595616418750667
7,0.029870729761298846,0.5493535414965155
8,0.029177688955757265,0.6061465253715107
9,0.028952011096014363,0.5392918858856194
10,0.02854378444041956,0.541611188712898
11,0.028561275093690365,0.5609204579264263
12,0.028580251967886817,0.53501851335027
13,0.028430340868244704,0.5787857249379272
14,0.0278876869234483,0.5698352279841719
15,0.028115415423353378,0.5724570309034862
16,0.027200388067678827,0.5331212913679348
17,0.02760528605053755,0.5734821967393893
18,0.027267951669322478,0.536621982341166
19,0.027748500645110332,0.5569238577922655
20,0.027301570752987992,0.6423116670658613
21,0.02701411607071153,0.5241843915842391
22,0.02702526069195891,0.5422204713937542
23,0.02728039607707713,0.5386761372641721
24,0.02667807858135249,0.5642023288362317
25,0.026362620136776083,0.562762570027673
26,0.02639948175213224,0.5447246509079408
27,0.026085314064009768,0.5751800276015884
28,0.026066492871708563,0.5937159679096077
29,0.026258964330662746,0.5406583577267066
30,0.02586372215552507,0.5271726825307337
