mae,rmse,r2,count,mae_macro,rmse_macro,r2_macro,split
0.3826238214969635,0.5167446118698137,0.9302417635917664,269659,0.382714024056559,0.5165906676342168,0.9294645358686862,val
0.38883763551712036,0.5313445736347472,0.9383355379104614,131102,0.38890601694583893,0.5308800994411843,0.9377481574597566,test
