mae,rmse,r2,count,mae_macro,rmse_macro,r2_macro,split
0.39218834042549133,0.5541960728761898,0.9165257215499878,6465,0.39218834042549133,0.5541960728761898,0.9165257215499878,val
0.4079870581626892,0.5788219992918084,0.9253790378570557,3179,0.4079870581626892,0.5788219992918084,0.9253790378570557,test
