mae,rmse,r2,count,mae_macro,rmse_macro,r2_macro,split
0.39270836114883423,0.5516826207061972,0.9172811508178711,6465,0.39270836114883423,0.5516826207061972,0.9172811508178711,val
0.408847838640213,0.5771742038816654,0.9258033037185669,3179,0.408847838640213,0.5771742038816654,0.9258033037185669,test
