mae,rmse,r2,count,mae_macro,rmse_macro,r2_macro,split
0.6431230902671814,0.859880090881707,0.8517635464668274,1742900,0.6431228160858155,0.8594824081247994,0.8510793179273606,val
0.7002992630004883,0.9446427045240493,0.8308704495429993,2595400,0.7002995163202286,0.9439634836027176,0.830047532916069,test
