epoch,train_loss,val_rmse
1,0.04488519582947766,0.5045712540858356
2,0.027495156369499257,0.48840379321650595
3,0.025069662558569294,0.46653459275135545
4,0.02457066855040958,0.4894995482426118
5,0.023624334600754082,0.45978753451743465
6,0.023171496281803056,0.46895869695524234
7,0.022914157834256422,0.48445396394969176
8,0.022662942700490758,0.46859581318827515
9,0.02301326930220868,0.46302180302636037
10,0.022587437056810468,0.456364773331937
11,0.022432416167764646,0.4743890133020538
12,0.022526436859766977,0.45761820605397074
13,0.021834085031563567,0.4598506625216847
14,0.02182229421718197,0.4713746500218806
15,0.021497602196964057,0.46344649663052284
16,0.021240002025749435,0.45230475539297466
17,0.021360116759063425,0.45799060130366437
18,0.021137431040532083,0.45673840261559284
19,0.02131823619286454,0.45441340741963154
20,0.02094808649712217,0.44987877166515233
21,0.02098283027550457,0.452201922489198
22,0.021088197802168293,0.4803890224150266
23,0.020748923246346012,0.4516193103363257
24,0.020528857517559583,0.45154574208035125
25,0.020666306366439204,0.45233125883522524
26,0.021069946746039833,0.46041581972254303
27,0.02038920277138115,0.4533815808456214
28,0.02025806865138883,0.4506001503715569
29,0.02022605012422679,0.45121152299009615
30,0.020046367728453432,0.4469019314846895
