mae,rmse,r2,count,mae_macro,rmse_macro,r2_macro,split
0.33121421933174133,0.4469019314846895,0.9478243589401245,269659,0.3313144769357598,0.4467678642002008,0.9472083514151366,val
0.33805644512176514,0.4547808253151882,0.9548261761665344,131102,0.33812044236970984,0.4544038992782497,0.9543282622876375,test
