mae,rmse,r2,count,mae_macro,rmse_macro,r2_macro,split
0.6567097306251526,0.8790250570742312,0.8450891971588135,1742900,0.6567096263170242,0.8786205654696786,0.8444071322679519,val
0.7120968103408813,0.9600122230466901,0.825322151184082,2595400,0.7120969831943512,0.9589410034997353,0.8246445715427398,test
