mae,rmse,r2,count,mae_macro,rmse_macro,r2_macro,split
0.384110689163208,0.5173535705574441,0.9300772547721863,269659,0.38418537702249445,0.5171994598639492,0.9293072612389274,val
0.3891056776046753,0.5289926252734427,0.938880205154419,131102,0.3891589751710062,0.5285278410628527,0.9382500156112339,test
