mae,rmse,r2,count,mae_macro,rmse_macro,r2_macro,split
0.33015698194503784,0.44746251332851816,0.9476933479309082,269659,0.33025933089463605,0.4473147540875561,0.9470827514710634,val
0.33803340792655945,0.45601500311961535,0.9545806646347046,131102,0.33813469824583636,0.4555928500670902,0.9540404172047324,test
