mae,rmse,r2,count,mae_macro,rmse_macro,r2_macro,split
0.654039740562439,0.8753520393634141,0.8463810682296753,1742900,0.6540396779775619,0.8749338981748018,0.8456622421741485,val
0.7063359022140503,0.9510760875933835,0.8285589218139648,2595400,0.7063357412815094,0.9502283052444487,0.8277438670396805,test
