mae,rmse,r2,count,mae_macro,rmse_macro,r2_macro,split
0.38444316387176514,0.5184639314302609,0.9297767877578735,269659,0.3845420648222384,0.5183736450824454,0.9290063951326453,val
0.38814878463745117,0.5312903893768814,0.938348114490509,131102,0.3882166082444398,0.5308711165366663,0.9377329142197318,test
